,Fro_Theta,Fro_Alpha,Fro_Beta,Cen_Theta,Cen_Alpha,Cen_Beta,Par_Theta,Par_Alpha,Par_Beta,Occ_Theta,Occ_Alpha,Occ_Beta,Subject,Scene,Second,Engagement,Fatigue,Excitement
53,32.64896419940766,9.387503795473744,71.92266768228902,16.219123788880022,6.214285847354965,19.292281891920997,68.95126836545049,14.81220419146551,91.09404857759849,71.46677181971178,14.25335434537704,57.82027176722634,001,000,108,1.8325998281960953,1.649588655294277,4.855635714482615
54,35.74702479411276,27.327588499617676,97.95529906994364,11.557143539400574,7.446597326438937,24.451369464945984,57.97008247091392,45.589282702337755,200.85944960510807,51.59357099730319,30.08512314068186,98.84053340424913,001,000,110,1.4146933184484194,0.5188079909303732,2.1486475167752666
55,25.282361210620095,18.03626681724956,90.18709915560585,16.02315406875593,10.963850391210308,61.283953953458685,25.690080025278096,24.487598275470454,97.5583252845696,31.9053110751234,10.220303356929362,29.37981894535576,001,000,112,1.9979261866059048,0.8433966209081496,3.68297038121323
56,20.26953114038561,16.12372277214842,96.56421595773843,12.286004773630246,6.774163027145531,28.34991177864965,52.686259245250646,36.11411840582515,188.27194202724655,44.01124286800407,31.396320123921228,117.35964169615065,001,000,114,1.8431139373183802,0.4507314223786326,2.6738633038917756
57,22.37122620897049,20.485608141023796,130.9010657122688,12.22828350856153,10.839317324868645,51.49064190008771,40.70127922490954,45.90199009509256,156.80564286614316,31.91931720720167,3.9230758982072045,49.89553195126086,001,000,116,2.071162209331961,0.37688463665577654,2.851751426051212
58,2.9839101967159802,0.6502672249745012,2.650105473725763,0.36810197026284885,0.0516955771570838,0.21131327427709434,1.9205978397606975,0.3176665154446725,1.4752162472190267,0.6458005795766086,0.1095193026698573,0.5078553064038636,002,000,2,1.3292581114585396,5.275992281223993,8.342413647268177
59,8.653081257905693,3.248748369454352,10.363049929460118,0.5455441440731358,0.3785853257627846,0.888328416375034,6.2730038194399045,2.418788260549041,6.722579593877608,2.170984403191882,0.8173658270665481,2.3043044343527828,002,000,4,1.4766173906948765,1.9014945524605016,4.284397315169624
60,1.627640293130312,0.9504178242567252,3.0367105225359063,0.1594178017002045,0.11798645922342049,0.31232045636700567,0.9644729590651405,0.3582051295243132,1.3164307776579525,0.3285284012256628,0.11914937964822293,0.44655410793024514,002,000,6,2.4260027236457775,2.4944618984151368,8.477574083231517
61,0.6342864344418966,1.8815916812182163,2.4743058947651098,0.08722489565293856,0.19385232713069342,0.1829706264370938,0.27542464256868143,1.2422933960151592,1.3546386021121513,0.09097210008154828,0.4221460617097208,0.46801924397059835,002,000,8,1.5434997935278554,0.29039489882550695,1.9917242599065679
62,12.780550024905896,3.401577097535296,11.081541447389512,1.4492782190698108,0.3469465089471987,1.2046170786441843,6.313651310456615,1.4467533631520562,6.770096869829939,2.1280351286814527,0.49103483977967666,2.292856765751459,002,000,10,1.2943204657998257,4.917848683265901,7.659592664257607
63,0.9176232825492123,0.8174619536253531,3.2604061751935216,0.11741563402373585,0.10112085837446709,0.3910590843127468,0.33597869925037904,0.44980554017890584,1.8556708294192337,0.11128211958788425,0.1508503835422803,0.6240517298062997,002,000,12,3.3705385267268166,1.1505404270490658,7.248479362652417
64,2.363921938874979,1.6536128411211757,3.7421069304515444,0.11696660841397119,0.16203796014267857,0.29511508321464797,1.3997073001752978,1.2485035234673214,2.5337638034510235,0.4895834098545828,0.4253790959220756,0.8711838153488738,002,000,14,1.5034895206697094,0.9935448721838892,2.997273824313313
65,2.770848020269224,0.8951055134028882,6.047565519651171,0.23914072254183474,0.10133607104135393,0.6490606227914653,2.0943301458502264,0.5973963852272982,4.51514811116214,0.7171800581923086,0.20199151063026294,1.5320360877363368,002,000,16,2.8765183163842023,2.5192559054954895,10.123204072201046
66,0.5629165203109632,0.36179933687772436,3.0069118847029146,0.04084973097202231,0.025364928353544106,0.2211416428226617,0.36891972089555386,0.24460149170616777,2.206818416559955,0.1272757467342869,0.08445631617305727,0.7600804983242169,002,000,18,5.502280922923012,1.2341835020537635,12.29310526165975
67,1.6940399000710857,0.8020657313989986,5.015675256173096,0.10553400996899495,0.05467350868233464,0.4945605984578442,1.2119457519310606,0.6043625576379461,3.666234173848742,0.4196578703749088,0.2085856261609072,1.2487439591599394,002,000,20,3.334558974333531,1.4888198212290202,8.299116470378404
68,2.3270625483298195,1.0236967545290803,4.082812646239888,0.11002381451959561,0.09047752931045128,0.48125339973475667,1.4579437310094239,0.7199184109309322,2.8927613915929657,0.5098256310919358,0.24636580955125115,0.9764630931058342,002,000,22,2.106212814502251,1.6926128890758603,5.671215771465506
69,3.6935293546045127,0.4619808700334442,1.657156787934476,0.33555149399560835,0.050748386282152516,0.1829199470728578,2.7440103335743258,0.28564848125540176,0.9450312209977485,0.9378478542097733,0.09669072357705802,0.3195877591557065,002,000,24,0.7204437791748658,7.052515789498757,5.801384907251763
70,0.9305496737123011,1.7202217557395862,6.756614754426162,0.05963688564986329,0.11699798548375466,0.4950341651843361,0.6012775538242905,1.111347573085119,4.840744685132908,0.20835393091994092,0.3843491714904441,1.6678763283572886,002,000,26,4.205953018931043,0.445489144594697,6.079659431540116
71,5.8187371001172865,1.2630429276247734,6.167446442868323,0.9859529612082449,0.17497984728604007,0.5923256632416886,2.76007654442573,0.3658751804420499,3.406677318856933,0.8933948553810522,0.11874239631858502,1.161626773232101,002,000,28,1.6367001123482832,9.299196044268585,16.85669532275139
72,5.075644980228428,1.3364317127488632,5.638904156756254,0.6456974599122917,0.16784944550063985,0.6277113863585337,3.5302696018804194,0.7619824284369895,4.125454479795901,1.186128470688257,0.25541258914941134,1.3971474592105344,002,000,30,1.5565672857187618,3.754248278320918,7.400307338219088
